id,fdc_id,name,origin_dataset
2923,2342464,"Turkey or chicken burger, on wheat bun",survey_fndds_food
2924,2342465,"Fish sandwich, fried, from fast food",survey_fndds_food
2925,2342466,"Fish sandwich, fried, from fast food, with cheese",survey_fndds_food
2926,2342467,Crab cake sandwich,survey_fndds_food
2927,2342468,Salmon cake sandwich,survey_fndds_food
2928,2342469,Fried seafood sandwich,survey_fndds_food
2929,2342470,"Fish sandwich, from school cafeteria",survey_fndds_food
2930,2342471,"Fish sandwich, NFS",survey_fndds_food
2931,2342472,"Fish sandwich, fried, on white bun",survey_fndds_food
2932,2342473,"Fish sandwich, fried, on white bun, with cheese",survey_fndds_food
2933,2342474,"Fish sandwich, fried, on wheat bun",survey_fndds_food
2934,2342475,"Fish sandwich, fried, on wheat bun, with cheese",survey_fndds_food
2935,2342476,"Fish sandwich, grilled",survey_fndds_food
2936,2342477,Fish wrap sandwich,survey_fndds_food
2937,2342478,Sardine sandwich,survey_fndds_food
2938,2342479,Tuna salad sandwich on white,survey_fndds_food
2939,2342480,"Tuna salad sandwich on white, with cheese",survey_fndds_food
2940,2342481,Tuna salad sandwich on wheat,survey_fndds_food
2941,2342482,"Tuna salad sandwich on wheat, with cheese",survey_fndds_food
2942,2342483,Tuna salad sandwich wrap,survey_fndds_food
2943,2342484,Seafood salad sandwich,survey_fndds_food
2944,2342485,Bologna sandwich on white,survey_fndds_food
2945,2342486,"Bologna sandwich on white, with cheese",survey_fndds_food
2946,2342487,Bologna sandwich on wheat,survey_fndds_food
2947,2342488,"Bologna sandwich on wheat, with cheese",survey_fndds_food
2948,2342489,Corn dog,survey_fndds_food
2949,2342490,Pig in a blanket,survey_fndds_food
2950,2342491,Salami sandwich on white,survey_fndds_food
2951,2342492,"Salami sandwich on white, with cheese",survey_fndds_food
2952,2342493,Salami sandwich on wheat,survey_fndds_food
2953,2342494,"Salami sandwich on wheat, with cheese",survey_fndds_food
2954,2342495,Italian sandwich on white,survey_fndds_food
2955,2342496,Italian sandwich on wheat,survey_fndds_food
2956,2342497,"Italian sandwich or sub, restaurant",survey_fndds_food
2957,2342498,Italian sausage sandwich on white,survey_fndds_food
2958,2342499,Italian sausage sandwich on wheat,survey_fndds_food
2959,2342500,Spam sandwich,survey_fndds_food
2960,2342501,"Hot dog sandwich, NFS, on white bun",survey_fndds_food
2961,2342502,"Hot dog sandwich, NFS, on wheat bun",survey_fndds_food
2962,2342503,"Hot dog sandwich, NFS, on white bread",survey_fndds_food
2963,2342504,"Hot dog sandwich, NFS, on wheat bread",survey_fndds_food
2964,2342505,"Hot dog sandwich, beef, on white bun",survey_fndds_food
2965,2342506,"Hot dog sandwich, beef, on wheat bun",survey_fndds_food
2966,2342507,"Hot dog sandwich, beef, on white bread",survey_fndds_food
2967,2342508,"Hot dog sandwich, beef, on wheat bread",survey_fndds_food
2968,2342509,"Hot dog sandwich, meat and poultry, on white bun",survey_fndds_food
2969,2342510,"Hot dog sandwich, meat and poultry, on wheat bun",survey_fndds_food
2970,2342511,"Hot dog sandwich, meat and poultry, on white bread",survey_fndds_food
2971,2342512,"Hot dog sandwich, meat and poultry, on wheat bread",survey_fndds_food
2972,2342513,"Hot dog sandwich, turkey, on white bun",survey_fndds_food
2973,2342514,"Hot dog sandwich, turkey, on wheat bun",survey_fndds_food
2974,2342515,"Hot dog sandwich, turkey, on white bread",survey_fndds_food
2975,2342516,"Hot dog sandwich, turkey, on wheat bread",survey_fndds_food
2976,2342517,"Hot dog sandwich, reduced fat, on white bun",survey_fndds_food
2977,2342518,"Hot dog sandwich, reduced fat, on wheat bun",survey_fndds_food
2978,2342519,"Hot dog sandwich, reduced fat, on white bread",survey_fndds_food
2979,2342520,"Hot dog sandwich, reduced fat, on wheat bread",survey_fndds_food
2980,2342521,"Hot dog sandwich, vegetarian, on bun",survey_fndds_food
2981,2342522,"Hot dog sandwich, vegetarian, on bread",survey_fndds_food
2982,2342523,"Chili hot dog sandwich, on white bun",survey_fndds_food
2983,2342524,"Chili hot dog sandwich, on wheat bun",survey_fndds_food
2984,2342525,"Chili hot dog sandwich, on white bread",survey_fndds_food
2985,2342526,"Chili hot dog sandwich, on wheat bread",survey_fndds_food
2986,2342527,Multiple meat sandwich on white,survey_fndds_food
2987,2342528,"Multiple meat sandwich on white, with cheese",survey_fndds_food
2988,2342529,Multiple meat sandwich on wheat,survey_fndds_food
2989,2342530,"Multiple meat sandwich on wheat, with cheese",survey_fndds_food
2990,2342531,"Multiple meat sandwich or sub, restaurant",survey_fndds_food
2991,2342532,"Multiple meat sandwich or sub, with cheese, restaurant",survey_fndds_food
2992,2342533,Multiple meat sandwich wrap,survey_fndds_food
2993,2342534,Turkey and ham sandwich on white,survey_fndds_food
2994,2342535,"Turkey and ham sandwich on white, with cheese",survey_fndds_food
2995,2342536,Turkey and ham sandwich on wheat,survey_fndds_food
2996,2342537,"Turkey and ham sandwich on wheat, with cheese",survey_fndds_food
2997,2342538,"Turkey and ham sandwich or sub, restaurant",survey_fndds_food
2998,2342539,"Turkey and ham sandwich or sub, with cheese, restaurant",survey_fndds_food
2999,2342540,"Frozen dinner, NFS",survey_fndds_food
3000,2342541,"Beef dinner, NFS, frozen meal",survey_fndds_food
3001,2342542,"Beef with vegetable, diet frozen meal",survey_fndds_food
3002,2342543,"Salisbury steak dinner, NFS, frozen meal",survey_fndds_food
3003,2342544,"Salisbury steak with gravy, potatoes, vegetable, frozen meal",survey_fndds_food
3004,2342545,"Salisbury steak with gravy, whipped potatoes, vegetable, dessert, frozen meal",survey_fndds_food
3005,2342546,"Salisbury steak with gravy, macaroni and cheese, frozen meal",survey_fndds_food
3006,2342547,"Beef, sliced, with gravy, potatoes, vegetable, frozen meal",survey_fndds_food
3007,2342548,"Meatballs, Swedish, in gravy, with noodles, diet frozen meal",survey_fndds_food
3008,2342549,"Beef with spaetzle or rice, vegetable, frozen meal",survey_fndds_food
3009,2342550,"Chicken dinner, NFS, frozen meal",survey_fndds_food
3010,2342551,"Chicken, fried, with potatoes, vegetable, frozen meal",survey_fndds_food
3011,2342552,"Chicken patty, or nuggets, boneless, breaded, potatoes, vegetable, frozen meal",survey_fndds_food
3012,2342553,"Chicken, fried, with potatoes, vegetable, dessert, frozen meal, large meat portion",survey_fndds_food
3013,2342554,"Teriyaki chicken with rice and vegetable, diet frozen meal",survey_fndds_food
3014,2342555,"Chicken with rice and vegetable, diet frozen meal",survey_fndds_food
3015,2342556,"Chicken and vegetables au gratin with rice, diet frozen entree",survey_fndds_food
3016,2342557,"Chicken and vegetable entree with rice, diet frozen meal",survey_fndds_food
3017,2342558,"Chicken with noodles and cheese sauce, diet frozen meal",survey_fndds_food
3018,2342559,"Chicken and vegetable entree with noodles, diet frozen meal",survey_fndds_food
3019,2342560,"Chicken in soy-based sauce, rice and vegetables, frozen meal",survey_fndds_food
3020,2342561,"Chicken and vegetable entree with noodles and cream sauce, frozen meal",survey_fndds_food
3021,2342562,"Turkey with vegetable, stuffing, diet frozen meal",survey_fndds_food
3022,2342563,"Turkey with gravy, dressing, potatoes, vegetable, frozen meal",survey_fndds_food
3023,2342564,"Fish in lemon-butter sauce with starch item, vegetable, frozen meal",survey_fndds_food
3024,2342565,"Shrimp and vegetables in sauce with noodles, diet frozen meal",survey_fndds_food
3025,2342566,"Meat loaf dinner, NFS, frozen meal",survey_fndds_food
3026,2342567,"Meat loaf with potatoes, vegetable, frozen meal",survey_fndds_food
3027,2342568,"Beef, broth, bouillon, or consomme",survey_fndds_food
3028,2342569,Oxtail soup,survey_fndds_food
3029,2342570,"Beef broth, without tomato, home recipe",survey_fndds_food
3030,2342571,"Meatball soup, home recipe, Mexican style",survey_fndds_food
3031,2342572,Pho,survey_fndds_food
3032,2342573,Pepperpot soup,survey_fndds_food
3033,2342574,"Menudo soup, home recipe",survey_fndds_food
3034,2342575,"Beef vegetable soup with potato, pasta, or rice, chunky style, canned, or ready-to-serve",survey_fndds_food
3035,2342576,"Beef vegetable soup, home recipe, Mexican style",survey_fndds_food
3036,2342577,"Meat and corn hominy soup, home recipe, Mexican style",survey_fndds_food
3037,2342578,Italian Wedding Soup,survey_fndds_food
3038,2342579,"Pork vegetable soup with potato, pasta, or rice, stew type, chunky style",survey_fndds_food
3039,2342580,"Pork with vegetable excluding carrots, broccoli and/or dark-green leafy; soup, Asian Style",survey_fndds_food
3040,2342581,"Chicken or turkey broth, bouillon, or consomme",survey_fndds_food
3041,2342582,"Chicken or turkey broth, without tomato, home recipe",survey_fndds_food
3042,2342583,"Chicken or turkey broth, less or reduced sodium, canned or ready-to-serve",survey_fndds_food
3043,2342584,"Chicken or turkey gumbo soup, home recipe, canned or ready-to-serve",survey_fndds_food
3044,2342585,"Chicken or turkey noodle soup, chunky style, canned or ready-to-serve",survey_fndds_food
3045,2342586,Sweet and sour soup,survey_fndds_food
3046,2342587,"Chicken or turkey soup with vegetables, broccoli, carrots, celery, potatoes and onions, Asian style",survey_fndds_food
3047,2342588,"Chicken or turkey corn soup with noodles, home recipe",survey_fndds_food
3048,2342589,"Chicken or turkey vegetable soup, canned, prepared with water or ready-to-serve",survey_fndds_food
3049,2342590,"Chicken or turkey vegetable soup, stew type",survey_fndds_food
3050,2342591,"Chicken or turkey vegetable soup with rice, stew type, chunky style",survey_fndds_food
3051,2342592,"Chicken or turkey vegetable soup with noodles, stew type, chunky style, canned or ready-to-serve",survey_fndds_food
3052,2342593,"Chicken or turkey vegetable soup, home recipe",survey_fndds_food
3053,2342594,"Chicken or turkey vegetable soup with rice, home recipe, Mexican style",survey_fndds_food
3054,2342595,"Chicken or turkey and corn hominy soup,  home recipe, Mexican style",survey_fndds_food
3055,2342596,Hot and sour soup,survey_fndds_food
3056,2342597,"Chicken or turkey soup with vegetables and fruit, Asian Style",survey_fndds_food
3057,2342598,"Chicken or turkey soup, cream of, NS as to prepared with milk or water",survey_fndds_food
3058,2342599,"Chicken or turkey soup, cream of, prepared with milk",survey_fndds_food
3059,2342600,Fish chowder,survey_fndds_food
3060,2342601,"Clam chowder, NS as to Manhattan or New England style",survey_fndds_food
3061,2342602,"Clam chowder, Manhattan",survey_fndds_food
3062,2342603,"Fish and vegetable soup, no potatoes, Mexican style",survey_fndds_food
3063,2342604,"Codfish, rice, and vegetable soup, Puerto Rican style",survey_fndds_food
3064,2342605,"Clam chowder, New England, NS as to prepared with water or milk",survey_fndds_food
3065,2342606,"Clam chowder, New England, prepared with milk",survey_fndds_food
3066,2342607,"Clam chowder, New England, prepared with water",survey_fndds_food
3067,2342608,"Clam chowder, New England, reduced sodium, canned or ready-to-serve",survey_fndds_food
3068,2342609,Lobster bisque,survey_fndds_food
3069,2342610,Lobster gumbo,survey_fndds_food
3070,2342611,"Shrimp soup, cream of, NS as to prepared with milk or water",survey_fndds_food
3071,2342612,"Shrimp soup, cream of, prepared with milk",survey_fndds_food
3072,2342613,Shrimp gumbo,survey_fndds_food
3073,2342614,"Seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy",survey_fndds_food
3074,2342615,"Seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy",survey_fndds_food
3075,2342616,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",survey_fndds_food
3076,2342617,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",survey_fndds_food
3077,2342618,"Meat broth, Puerto Rican style",survey_fndds_food
3078,2342619,"Gravy, poultry",survey_fndds_food
3079,2342620,"Gravy, beef",survey_fndds_food
3080,2342621,"Gravy, beef, fat free",survey_fndds_food
3081,2342622,"Gravy, poultry, fat free",survey_fndds_food
3082,2342623,"Gravy, made with soy sauce",survey_fndds_food
3083,2342624,"Gravy, NFS",survey_fndds_food
3084,2342625,Oyster sauce,survey_fndds_food
3085,2342626,Mole sauce,survey_fndds_food
3086,2342627,"Egg, whole, raw",survey_fndds_food
3087,2342628,"Egg, whole, cooked, NS as to cooking method",survey_fndds_food
3088,2342629,"Egg, whole, boiled or poached",survey_fndds_food
3089,2342630,"Egg, whole, fried, NS as to fat",survey_fndds_food
3090,2342631,"Egg, whole, fried no added fat",survey_fndds_food
3091,2342632,"Egg, whole, fried with margarine",survey_fndds_food
3092,2342633,"Egg, whole, fried with oil",survey_fndds_food
3093,2342634,"Egg, whole, fried with butter",survey_fndds_food
3094,2342635,"Egg, whole, fried with animal fat or meat drippings",survey_fndds_food
3095,2342636,"Egg, whole, fried with cooking spray",survey_fndds_food
3096,2342637,"Egg, whole, fried, NS as to fat type",survey_fndds_food
3097,2342638,"Egg, whole, fried, from fast food / restaurant",survey_fndds_food
3098,2342639,"Egg, whole, baked, NS as to fat",survey_fndds_food
3099,2342640,"Egg, whole, baked, no added fat",survey_fndds_food
3100,2342641,"Egg, whole, baked, fat added",survey_fndds_food
3101,2342642,"Egg, whole, pickled",survey_fndds_food
3102,2342643,"Egg, white only, raw",survey_fndds_food
3103,2342644,"Egg, white, cooked, NS as to fat",survey_fndds_food
3104,2342645,"Egg, white, cooked, no added fat",survey_fndds_food
3105,2342646,"Egg, white, cooked, fat added",survey_fndds_food
3106,2342647,"Egg, yolk only, raw",survey_fndds_food
3107,2342648,"Egg, yolk only, cooked, NS as to fat",survey_fndds_food
3108,2342649,"Egg, yolk only, cooked, no added fat",survey_fndds_food
3109,2342650,"Egg, yolk only, cooked, fat added",survey_fndds_food
3110,2342651,"Duck egg, cooked",survey_fndds_food
3111,2342652,"Goose egg, cooked",survey_fndds_food
3112,2342653,"Quail egg, canned",survey_fndds_food
3113,2342654,"Egg, creamed",survey_fndds_food
3114,2342655,"Egg, Benedict",survey_fndds_food
3115,2342656,"Egg, deviled",survey_fndds_food
3116,2342657,"Egg salad, made with mayonnaise",survey_fndds_food
3117,2342658,"Egg salad, made with light mayonnaise",survey_fndds_food
3118,2342659,"Egg salad, made with mayonnaise-type salad dressing",survey_fndds_food
3119,2342660,"Egg salad, made with light mayonnaise-type salad dressing",survey_fndds_food
3120,2342661,"Egg salad, made with creamy dressing",survey_fndds_food
3121,2342662,"Egg salad, made with light creamy dressing",survey_fndds_food
3122,2342663,"Egg salad, made with Italian dressing",survey_fndds_food
3123,2342664,"Egg salad, made with light Italian dressing",survey_fndds_food
3124,2342665,"Egg Salad, made with any type of fat free dressing",survey_fndds_food
3125,2342666,Huevos rancheros,survey_fndds_food
3126,2342667,"Egg casserole with bread, cheese, milk and meat",survey_fndds_food
